,Accept,Accept-Encoding,Accept-Language,Cache-Control,Connection,Content-Length,Content-Type,Cookie,DNT,Host,If-Modified-Since,If-None-Match,Origin,Pragma,Range,Referer,Upgrade-Insecure-Requests,X-Requested-With,X-XSRFToken,httpMethod,httpPath,httpProto,len,respCode,respMsg,time,uAgentBrowser,uAgentOS,label
5655,"text/css,*/*;q=0.1","gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/js/fa.css,HTTP/1.1,787,,,1487668525.660516,Firefox,Linux,norm
5656,"text/css,*/*;q=0.1","gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/js/fe.css,HTTP/1.1,787,,,1487668525.660546,Firefox,Linux,norm
5657,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/WebResource.axd?d=KX_dgsqOhO0Fs_o6G7bSpjhNEXEXLlC1dP_LdFjwfkUt2i9_VbNfi9uHsAe2aIRnw3IJix5h5guVB8Pt3eGNJbFuUA81&t=635588912026805809,HTTP/1.1,894,,,1487668525.660571,Firefox,Linux,norm
5658,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum111.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/hkg.js,HTTP/1.1,771,,,1487668525.6609411,Firefox,Linux,norm
5715,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/ScriptResource.axd?d=crNeRj1o5ktDV8e51QP0ysfp9u8RK-Pl7uKtpfOWriETuQ5Up4ZXk64YC9Y3sTESdp92nQ7hk6LwuL9G4f1p6UCxPe0GSqO-Oc9NmwTVgbmUyw-lJiIV-k5tywnVI9c4vh04ezebSzrPhoW9AvPTQUnJPrTznLq8PTxl5zBOdcdnomas0&t=2e2045e2,HTTP/1.1,972,,,1487668525.7575688,Firefox,Linux,norm
5718,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/ScriptResource.axd?d=8pYQvUPYKorHv0sPH69snrSbOPS1FfJ9qJEYZey1mnm6ciY-nwQE33Iw_jwpsu-cJViFpmAomeRTO-uM-JOtCV2-mAAhx5STyUjhaM4Lvv8XU1q2fTnH6Yhr-Cvvba41dPpo9-BAHX5-YiG_b2HiQQJmRtnlkUvZjJ0lvbMRm2B_mZBB0&t=2e2045e2,HTTP/1.1,972,,,1487668525.757608,Firefox,Linux,norm
5719,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/js/view.js,HTTP/1.1,773,,,1487668525.757643,Firefox,Linux,norm
5881,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/VerifyProcess.asmx/js,HTTP/1.1,784,,,1487668525.930567,Firefox,Linux,norm
5882,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/MessageFunc.asmx/js,HTTP/1.1,782,,,1487668525.9306018,Firefox,Linux,norm
5883,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/images/close_button.png,HTTP/1.1,786,,,1487668525.930632,Firefox,Linux,norm
5884,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/images/index_images/logo.jpg,HTTP/1.1,791,,,1487668525.930662,Firefox,Linux,norm
5926,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/images/left_menu/p.jpg,HTTP/1.1,785,,,1487668525.957969,Firefox,Linux,norm
5927,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/images/btn-postnew.gif,HTTP/1.1,785,,,1487668525.958041,Firefox,Linux,norm
5928,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/images/btn-reply.gif,HTTP/1.1,783,,,1487668525.9580722,Firefox,Linux,norm
5929,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/images/button-prev.gif,HTTP/1.1,785,,,1487668525.958101,Firefox,Linux,norm
5930,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/images/button-next.gif,HTTP/1.1,785,,,1487668525.9581301,Firefox,Linux,norm
5984,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/js/announce.js,HTTP/1.1,777,,,1487668526.164677,Firefox,Linux,norm
5985,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/js/metro.js,HTTP/1.1,774,,,1487668526.164718,Firefox,Linux,norm
5986,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/img/OnlyThisPerson.png,HTTP/1.1,785,,,1487668526.164748,Firefox,Linux,norm
5987,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/labels/1.gif,HTTP/1.1,775,,,1487668526.164776,Firefox,Linux,norm
5988,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/images/lauming.gif,HTTP/1.1,781,,,1487668526.164801,Firefox,Linux,norm
5989,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/images/report.gif,HTTP/1.1,780,,,1487668526.164826,Firefox,Linux,norm
5990,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum111.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/classbmv1.min.js,HTTP/1.1,781,,,1487668526.164948,Firefox,Linux,norm
6023,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/images/fastquote.gif,HTTP/1.1,783,,,1487668526.362399,Firefox,Linux,norm
6024,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/images/quote.gif,HTTP/1.1,779,,,1487668526.3624392,Firefox,Linux,norm
6025,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/faces/oh.gif,HTTP/1.1,775,,,1487668526.3624651,Firefox,Linux,norm
6026,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/icons/101.gif,HTTP/1.1,776,,,1487668526.36249,Firefox,Linux,norm
6027,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/labels/4.gif,HTTP/1.1,775,,,1487668526.362516,Firefox,Linux,norm
6028,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,lasthere=21/2/2017 14:01:01; sensormode=N; fontsize=L; companymode=N; filtermode=N; __cfduid=d41a2b034fa7f1a4dcdb26a20e27cdd6b1480861887; history=6642304%2C; filter_list=HT=N&ET=N&CA=N&FN=N&GM=N&HW=N&IN=N&SW=N&MP=N&AP=N&SP=N&LV=N&SY=N&ED=N&BB=N&PT=N&TR=N&CO=N&AN=N&TO=N&MU=N&VI=N&DC=N&ST=N&SC=N&WK=N&TS=N&RA=N&AU=N&MB=N&AC=N&JT=N&EP=N&BW=N; ASP.NET_SessionId=uw2c3w55zk3omavldltap055,1.0,forum8.hkgolden.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/faces/sosad.gif,HTTP/1.1,778,,,1487668526.362557,Firefox,Linux,norm
6039,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,,1.0,gifyu.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/images/137f3df.gif,HTTP/1.1,378,,,1487668526.36864,Firefox,Linux,norm
6042,*/*,"gzip, deflate","en,en-US;q=0.5",,keep-alive,,,,1.0,gifyu.com,,,,,,http://forum8.hkgolden.com/view.aspx?type=BW&message=6616899&page=25,,,,GET,/images/11809e45.gif,HTTP/1.1,379,,,1487668526.368838,Firefox,Linux,norm
